ID,Z_HAI,Z_DR,Z_LI,Z_GT,Z_DAV,Z_LP,Z_NL,Z_LA,Z_DMR,Z_DM,Z_1960C,FAC_1,FAC_2,FAC_3
59153742,-1.483506,-0.928968,0,-0.646676,-0.021992,-0.425001,-0.209516,0,0,0,0,,,
59153743,-1.483518,0,-0.534611,-0.877837,-0.02428,-0.591715,-0.592923,0,0,0,0,,,
59153744,-1.483515,-1.309165,-1.05605,-0.754551,-0.022987,-0.718264,-0.690272,-0.61458,0,-0.603478,0,,,
59153745,1.154889,0,0.699462,0.046807,-0.022788,-0.556805,-0.639116,-0.066904,0,0,0.036979,,,
59153746,1.321093,0,-1.308079,-0.369283,-0.023783,-0.602936,0,-0.931655,0,0,-0.772967,,,
59153747,0.868156,0,-0.804021,-0.245997,-0.023484,-0.987363,0,-0.427217,0,-0.54289,-1.09134,,,
59153748,0.457789,0,1.255664,0.878986,-0.023484,-0.245021,0,-0.61458,0,-0.548744,-0.175487,,,
59153749,0.992816,-1.061407,-1.18641,-0.507979,-0.023833,-0.453471,0,0.04119,0,0,0.294256,,,
59153750,0,0,0,0,0,0,0,0,0,0,0,,,
59153751,0.967457,0,0.256239,0.185504,-0.023435,-0.556805,-0.682276,-0.114946,-0.184073,0,0.070431,,,
59153752,0,0,0,0,0,0,0,0,0,0,0,,,
59153754,0,0,0,0,0,0,0,1.446411,0,0,0,,,
59153756,0.460268,-0.479963,0.056354,0.062218,-0.024231,-0.012942,0,1.701905,0,0.170619,-0.960275,,,
59153757,0.648697,0.461645,-1.282007,-1.186051,-0.023484,-0.852044,0,-0.159556,0,0,-0.849197,,,
59153758,-1.483518,-1.318005,-0.691043,-0.692908,-0.023534,-0.147249,0,-0.114946,0,-0.576608,-0.508495,,,
59153762,0.813505,-0.154057,-0.456395,0.709468,-0.022688,-0.395345,-0.558882,-0.114946,-1.102618,-0.136461,0.665878,-0.39771,-0.69287,-0.72576
59153763,-1.483518,0,-0.769258,0.031396,-0.022589,-0.954243,0,-0.661421,0,0,0,,,
59153764,0.861318,-1.070666,0.169332,0.370432,-0.023037,-0.879723,0,-0.427217,0,-0.307061,-0.816527,,,
59153765,0.784014,-0.866975,0.13457,-0.215175,-0.022937,-0.395345,-0.629788,-0.853042,0,-0.401185,0,,,
59153766,1.154462,-0.447612,1.368643,-0.1073,-0.021892,-0.602936,-0.403237,-0.159556,0,-0.332149,-0.468046,,,
59153767,-1.483515,0.94274,-1.047359,-0.692908,-0.026121,-0.602936,0,-0.066904,0,-0.051161,0,,,
59153768,-1.483509,-0.076985,-0.934381,-0.708319,-0.023086,-0.480824,-0.452223,-1.068195,0,-0.454606,-0.311465,,,
59153769,0.588005,-0.4133,0.629937,0.231736,-0.023484,-1.018117,0,-0.49928,0,-0.214006,-0.468046,,,
59153770,0.894541,-0.802164,0.586484,1.017683,-0.022788,-0.556805,-0.651908,-0.37211,0,-0.32257,-0.315585,,,
59153771,0.106404,-1.299401,1.751032,1.264255,-0.025624,0.776537,0,0.28917,-0.53163,2.242959,-1.040397,,,
59153772,0.62254,-0.035238,0.256239,0.863576,-0.023086,-0.645886,0,-0.310115,0,-0.449227,-0.417226,,,
59153773,1.287186,-0.724392,-0.117459,-0.430926,-0.022887,-0.645886,-0.54064,-0.61458,-0.107468,-0.341181,0,,,
59153774,0.493264,-0.672543,-0.004481,1.094737,-0.02234,-0.556805,-0.503758,-0.661421,0,-0.070422,0,,,
59153775,-1.483512,-0.802164,-0.760568,-0.847015,-0.022788,0.227426,-0.656144,-0.159556,0,-0.214006,-0.59192,,,
59153776,1.318016,-0.889973,-1.18641,0.154682,-0.022041,0.089033,-0.639116,-0.561048,0,-0.301557,-0.723786,,,
59153777,0.428212,-0.22361,-0.247819,1.063915,-0.023186,0.089033,0,-0.520898,-0.69477,-0.188953,-0.676284,,,
59153778,-1.483509,-0.829453,-1.32546,-1.15523,-0.021992,-0.791654,-0.706202,-0.427217,0,-0.310279,0,,,
59153779,1.065305,-0.510516,-0.065315,0.277968,-0.026171,-0.723472,0,-1.012726,0,-0.250194,-0.836492,,,
59153780,-1.483518,-1.250854,-0.969143,0.139271,-0.02224,-0.685972,0,-0.239854,0,-0.280814,-0.245219,,,
59153781,0.445223,0.558861,-0.890928,-0.168943,-0.021743,-0.187755,-0.648926,-0.159556,0,-0.121408,0,,,
59153782,1.076702,0,0.430052,-0.061068,-0.022589,-0.060007,-0.650433,-0.159556,0,-0.341181,0,,,
59153783,-1.483518,-0.886243,-0.717114,-0.831605,-0.023186,-0.723472,0,-1.012726,-0.562495,-0.35778,0,,,
59153784,0.393906,-0.53428,0.238858,1.464594,-0.022141,0.089033,-0.683136,-0.1421,0,-0.090967,-0.752639,,,
59153785,0.716626,-0.03999,-0.326035,0.385843,-0.022788,0.011532,-0.533015,0.241936,0,-0.32257,-0.696736,,,
59153786,1.182357,0.409645,0.082426,-1.001123,-0.022738,-0.34847,0.203517,0.04119,0,-0.176866,-0.248219,,,
59153787,-0.439737,-0.95609,0,7.074099,0,9.776589,11.292669,4.256852,0,2.934338,0,,,
59153788,0.952697,-0.802164,-0.78664,-0.30764,-0.023932,-0.723472,-0.565038,0.04119,0,-0.539697,0,,,
59153789,0.74512,0,-1.177719,0.123861,-0.024579,0.011532,0,-0.427217,0,0,0,,,
59153790,1.068952,0,-1.255935,-0.924069,-0.024629,-0.187755,0,1.446411,0,0,0,,,
59153791,0,0,0,0,-0.024231,0,-0.53815,-0.239854,0,-0.424348,0,,,
59153792,-1.483506,-1.009559,-1.351532,-0.261408,-0.023634,0.155843,-0.230621,-0.427217,0,0,0,,,
59153794,0.215649,1.418772,-0.021862,0.277968,-0.023882,0.658889,-0.527662,1.349499,-0.402128,0,0,,,
59153795,1.058438,-1.191029,-0.343416,-0.492568,-0.023783,-0.220969,-0.55531,0.04119,0,0,0,,,
59153796,-1.483518,0,-0.25651,-0.893247,-0.022838,-0.430788,-0.144163,-0.661421,0,0,0,,,
59153797,0.466223,-1.048699,-0.178294,-0.585033,-0.024778,0.062491,-0.600941,1.370453,-1.317665,0,0,,,
59153798,-1.483452,-0.961458,-0.52592,-1.478855,-0.022887,-0.34847,-0.418647,-0.086558,0,-0.605097,-0.989718,,,
59153799,-1.483518,-0.825039,-0.682352,0.370432,-0.026072,-0.012942,1.102452,-0.739488,0,0,0,,,
59153800,1.202987,0,-1.073431,1.38754,-0.021992,-0.453471,0.450552,-0.931655,0,0,-1.056107,,,
59153801,-0.223013,-0.607732,2.680932,0.940629,-0.02224,-0.263242,0.285514,0,0,0,0,,,
59153805,0.853852,-0.640928,-0.178294,0.555361,-0.02234,-0.430788,0.797916,-1.033391,-1.005132,0,-0.097785,0.35855,-1.43987,-1.05862
59153806,0.992702,-0.321803,0.073735,-0.014836,-0.026072,0.14439,0.491836,-0.989305,0,0,0,,,
59153807,0.646674,-0.607732,-0.065315,1.341308,-0.022838,-0.263242,0.285514,-0.801943,0,0,0.751637,,,
59153809,0.684941,-0.243172,0.186714,1.187201,-0.022937,0.529376,1.241243,-1.129827,-0.53163,0,0.456245,1.18762,-1.42749,-0.40163
59153810,-1.483515,0,0.986254,-0.32305,-0.025574,-0.012942,0.940702,-0.342052,0,0,1.308449,,,
59153812,-1.483492,0,0.256239,-0.924069,-0.025574,-0.34847,0.020527,-0.801943,-0.499003,0,0.477209,,,
59153814,0.129427,-0.332287,1.907463,1.264255,-0.022489,0.919395,1.989888,0,0,0,-0.067837,,,
59153815,0.504775,-0.706932,-0.378179,0.185504,-0.022589,0.185908,0.776385,-0.702751,0,0,-0.611172,,,
59153816,0.626643,0.065302,-1.247244,0.277968,-0.022987,-0.556805,0.250571,-0.49928,0.961721,0,1.947865,-0.11151,-1.30864,1.40105
59153818,0.492523,0.004369,-0.543301,1.480005,-0.022887,0.419827,1.397079,-0.661421,0,0,-0.044545,,,
59153821,0.473261,0.425189,0.621246,0.10845,-0.02229,-0.187755,0.900578,-0.066904,-0.427815,0,0.823103,0.37613,-0.5296,0.13323
59153825,0.895026,0.349179,-0.456395,-0.061068,-0.023086,0.136289,1.067226,-0.801943,-0.598805,0,-0.647411,0.39961,-0.98103,-0.73208
59153826,-1.483521,-0.539418,-0.986525,-0.261408,-0.022738,-0.187755,0.889455,-0.561048,0.178246,0,1.456252,0.10566,-1.4481,1.05461
59153831,-0.200275,1.691142,1.620672,1.233433,-0.022887,0.26517,0.330202,0.410985,0,0,-0.351458,,,
59153832,0.016221,-0.074104,0.760297,-0.30764,-0.024878,0.36582,0.482745,-0.086558,-1.374771,0,-1.488101,0.21226,-0.26338,-1.52651
59153833,-1.483506,0,0.456124,-0.893247,-0.025972,-0.918473,-0.140503,-0.661421,0,0,0,,,
59153834,-1.483512,0.022791,-0.343416,-1.124408,-0.022191,-0.59319,-0.32856,0.429868,-1.390325,0,0,,,
59153835,-0.185316,2.24735,2.037823,-0.168943,-0.024579,-0.954243,0,2.212895,0,0,0,,,
59153836,-0.1283,1.079098,1.777104,-0.908658,-0.023335,0.089033,-0.556752,2.008499,0,0,0,,,
59153838,0.550223,1.758649,1.125304,-0.831605,-0.023584,-0.395345,-0.592923,0.509597,0,0,0,,,
59153839,-0.489173,2.507971,2.915579,1.603291,-0.023584,-0.685972,-0.42678,3.290763,-0.12097,0,-0.618253,-0.02035,2.84365,0.02506
59153843,0.561563,0.758478,0.27362,-1.340159,-0.02433,-1.073474,-0.678061,0.04119,0,0,0,,,
59153844,1.016723,1.184483,-0.291272,-1.432623,-0.024131,-0.685972,-0.417255,0.04119,0,0,-1.121746,,,
59153845,0.785553,0.833843,1.125304,-1.417212,-0.023833,-0.769864,-0.625714,1.044919,-1.233129,0,0,,,
59153846,0.920727,0.788341,0.125879,-1.247694,-0.023584,-1.093604,-0.618729,0.978004,-1.260132,0,-1.47021,-1.34621,0.63375,-1.40864
59153847,0.073864,1.40513,2.428903,-0.507979,-0.024479,-1.496204,-0.546649,2.603651,0,0,-0.385282,,,
59153849,-1.483506,0.169996,-0.691043,-1.37098,-0.024231,-0.187755,-0.506987,0.7438,0.506529,0,0,,,
59153851,-0.272364,1.414362,3.767264,-0.908658,-0.024828,-0.879723,-0.418647,1.446411,0,0,0,,,
59153852,-0.012871,0.76752,1.516384,-0.985712,-0.024231,-1.383476,-0.687228,2.851631,0,0,0,,,
59153854,-1.483518,-0.510516,-0.534611,-0.353872,-0.022091,-1.202642,0,0,0,-0.477661,0,,,
59153856,0,0,0,0,-0.025823,0,-0.55237,0.241936,0,-0.449227,0,,,
59153857,0.084406,0.558861,1.507693,2.065612,-0.026121,2.220295,-0.482693,-0.801943,0,-0.234884,-0.761239,,,
59153858,-1.483518,-1.191029,-0.890928,-0.615854,-0.023037,-0.602936,-0.54308,-1.05176,0,-0.605097,-1.361779,,,
59153859,-1.483518,-1.263041,-0.2652,-0.353872,-0.023435,-0.395345,-0.251804,0,0,0,0,,,
59153860,0.962699,-1.21325,-1.18641,-0.353872,-0.024479,0.694505,0,0.509597,0,0,0,,,
59153861,0.948794,-1.09792,-1.142957,-1.124408,-0.025027,0.658889,-0.641699,0,0,0,0,,,
59153862,0,-0.904497,0,0,-0.02234,0,11.292669,4.256852,0,2.934338,0,,,
59153864,0.981134,0,-0.412942,-1.047355,-0.025077,0.419827,-0.520159,0,0,0,0,,,
59153865,-1.483521,-0.793225,-0.421632,-0.785372,-0.023733,-0.120428,-0.584173,-1.033391,0,-0.524723,-0.725651,,,
59153866,1.191589,-0.76513,-1.169029,-0.215175,-0.022439,-0.70503,-0.563024,-0.49928,0,0,0,,,
59153867,-1.483512,0,-0.239128,-0.93948,-0.023484,-0.430788,-0.534751,-0.427217,0,0,0,,,
59153868,-1.483521,0,-0.074006,-0.430926,-0.023783,-0.15756,-0.529021,-0.853042,0,-0.587538,0,,,
59153869,0.592251,-0.561439,1.142686,-0.32305,-0.024529,0.36582,-0.157234,0,0,0,0,,,
59153870,1.012648,-0.978369,-0.239128,-1.031944,-0.024878,-0.024939,-0.435571,0,0,0,0,,,
59153871,-1.483506,0,-0.943072,-1.031944,-0.022688,-0.741329,0,-0.239854,0,0,0,,,
59153872,1.322803,-0.942818,-0.021862,-0.415515,-0.023932,-0.859111,-0.325994,-0.561048,0,0,0,,,
59153873,0.752984,-1.263041,0.073735,-0.168943,-0.02428,-0.527448,-0.397533,0.509597,0,0,0,,,
59153874,0.815272,0.142992,-0.004481,0.262557,-0.024579,-0.332166,-0.710532,2.443664,0,0,0,,,
59153875,1.254047,0,0.67339,0.447486,-0.023733,-0.954243,-0.55237,0,0,0,0,,,
59153876,0.838751,-1.129629,0.021591,-0.276818,-0.023932,-0.233886,-0.113665,-0.561048,0,0,0,,,
59153877,0.843993,0,-0.769258,-0.030247,-0.024131,-1.073474,-0.660117,-0.702751,0,0,0,,,
59153878,-1.483509,0,0.351836,-0.924069,-0.026022,-0.245021,0.885639,-0.962539,0,0,0,,,
59153879,1.260544,0,0.021591,-0.754551,-0.026121,-0.263242,0.121171,-0.931655,1.181332,0,0,,,
59153881,-1.483501,-0.724392,0.777678,-0.847015,-0.025126,-0.453471,0.409832,0,0,0,0,,,
59153882,-1.483458,-1.444814,0.925419,-1.309337,-0.025773,-0.415251,-0.049486,0.018153,-0.086861,0,0,,,
59153883,-1.483501,0,-0.612827,-1.047355,-0.025475,-0.43938,0.221816,-0.801943,0,0,0,,,
59153885,0.925486,0.083582,-0.934381,0.617004,-0.023435,-0.556805,-0.589831,-0.427217,0,0,-0.696736,,,
59153886,0.793018,-0.459594,-1.18641,-0.32305,-0.024231,0.694505,-0.567017,0.884322,-0.368491,-0.562961,1.339699,-0.48941,-0.66836,0.27769
59153887,0.860292,-0.125541,-0.969143,0.10845,-0.023783,1.132308,-0.508046,-0.066904,-0.554936,0,0.074713,-0.05746,-0.73501,-0.47246
59153888,0.213027,0.098622,0.334455,0.046807,-0.024927,1.057788,-0.337318,0.884322,-0.806283,0,-1.089467,0.0548,0.22288,-0.98249
59153889,-1.483515,0,-0.899618,-0.800783,-0.023882,-0.685972,-0.198349,-0.561048,0,0,0,,,
59153890,-1.483518,-1.045205,0.26493,-0.893247,-0.02224,-0.430788,0.19945,0,0,0,0,,,
59153891,0.614647,0,0.899347,-0.261408,-0.022489,-0.5199,0.238874,0,0,0,0,,,
59153892,0.69027,-0.751988,2.020442,-0.554211,-0.022639,-0.34847,0.412223,0,0,0,0,,,
59153893,0.577662,0.701444,0.53434,0.570772,-0.023484,-0.147249,0.050911,-0.895624,-0.760025,0,0,,,
59153894,0.931355,-0.886243,-0.551992,0.031396,-0.024231,0.617445,-0.277176,-0.853042,0,0,0,,,
59153895,-1.483509,-1.104615,-1.351532,-1.001123,-0.022489,-1.184189,-0.368167,-1.012726,0,0,0,,,
59153896,1.29354,-0.568846,-0.195675,0.062218,-0.026121,-0.044589,0.28267,0,0,0,0,,,
59153897,0.874197,0.416277,-0.691043,0.447486,-0.023037,0.049491,0.337309,0,0,0,0,,,
59153898,-1.483515,-0.332287,-0.838784,-0.461747,-0.023634,0.802853,0.307793,0,0,0,0,,,
59153899,-1.483521,0.083582,-1.099503,0.185504,-0.023335,-0.147249,0.495088,0,0,0,0,,,
59153900,-1.483512,0,-1.247244,-0.615854,-0.023484,-0.685972,-0.324538,-0.239854,0,0,0,,,
59153901,0.930956,-1.039576,-0.769258,-0.569622,-0.024679,-0.318865,-0.580789,-0.739488,0,0,0,,,
59153902,-1.483518,-1.178877,-0.873546,-0.538801,-0.024181,-0.469233,-0.606143,0,0,0,0,,,
59153903,1.321891,0,0,-1.078176,-0.024579,0.136289,-0.609592,0,0,0,0,,,
59153904,1.05271,-0.659417,0.117188,-0.52339,-0.02433,-0.187755,-0.366364,-0.61458,0,0,0,,,
59153905,-1.483515,0,-0.404251,-0.446336,-0.023037,-0.358085,0.397767,0,0.229686,0,0,,,
59153906,1.098243,-1.233068,1.290427,-0.338461,-0.022838,-0.233886,-0.158396,-0.739488,0,0,0,,,
59153907,-1.483518,0,-0.517229,-0.600444,-0.023186,-0.602936,-0.214942,0,0,0,0,,,
59153908,-1.483486,0,-0.79533,-1.386391,-0.026121,-1.401361,-0.644192,-0.801943,-0.205352,0,0,,,
59153909,-1.483504,0,-0.595445,-0.93948,-0.026072,-0.980936,-0.261799,-0.875258,0,0,0,,,
59153910,-1.483486,-1.323243,-0.169603,-1.062765,-0.025972,-1.383476,-0.163508,-1.033391,0,0,0,,,
59153911,0.498763,0.479648,0.508268,1.37213,-0.023584,-0.044589,0.412223,-1.108536,0,0,0,,,
59153912,0.794329,-0.38617,-0.838784,0.95604,-0.023236,-0.767077,0.423104,-1.05176,0,0,0,,,
59153913,0.551305,0.372882,-0.195675,0.971451,-0.023783,0.130256,0.184141,0,0,0,0,,,
59153914,-1.483509,0,0,-0.692908,-0.023236,-0.480824,-0.556752,0,0,0,0,,,
59153915,0.762701,-0.950848,0.325764,-0.261408,-0.024579,-0.032062,-0.119351,-0.739488,0,0,-1.084714,,,
59153916,0.756147,-0.989892,0.047663,-0.585033,-0.025027,-0.117086,-0.125864,0.04119,0,0,0,,,
59153917,0.633026,-1.32452,0.629937,-0.631265,-0.024778,-0.126247,-0.325163,0,0,0,0,,,
59153918,0.368233,-1.233068,-0.195675,0.755701,-0.025027,0.864037,-0.545471,-0.962539,0,-0.067299,0,,,
59153919,0.246251,-0.341667,1.837938,1.510826,-0.023833,-1.281402,0.298166,-0.989305,0,0,0,,,
59153920,0.788687,0.558861,-0.873546,0.262557,-0.024131,-0.187755,0.854826,-0.638756,0,0,0,,,
59153921,0.628951,-1.09792,0.708153,0.308789,-0.023285,-0.469233,0.52271,-0.520898,-0.901566,0,0,,,
59153922,1.034303,-0.839555,-0.630208,-0.215175,-0.022141,-0.024939,0.64464,-0.853042,0,0,0,,,
59153923,1.081176,-0.704948,-1.169029,-0.122711,-0.023634,-0.226376,-0.02024,0,0,0,0,,,
59153924,-1.483521,-0.4133,1.20352,-0.245997,-0.023037,-0.775396,0.200218,-0.91436,0,0,0,,,
59153925,0.849265,0,-1.308079,1.033094,-0.023683,-1.018117,-0.386473,-0.520898,0,0,0,,,
59153926,1.121551,-0.734953,-0.551992,0.277968,-0.024231,-0.822738,-0.040527,-0.342052,0,-0.606112,0,,,
59153927,1.228118,0,-0.282582,0.077628,-0.02428,-1.060339,-0.503758,-0.520898,0,0,0,,,
59153928,-1.483509,0,-1.125575,-0.708319,-0.023634,-0.591715,-0.597381,-0.239854,0,0,0,,,
59153929,0.665993,-1.009559,-0.482467,-0.769962,-0.024679,0.974752,-0.530901,0,0,0,0,,,
59153930,-1.483504,0,-0.621517,-0.723729,-0.022639,-0.656164,-0.520159,0,0,0,0,,,
59153931,-1.483515,0,-0.213056,-0.692908,-0.023435,0.000964,-0.298292,0,0,0,0,,,
59153932,-1.483498,0,-1.047359,-0.95489,-0.021842,-0.976599,-0.415853,-0.801943,0,0,0,,,
59153935,-1.483486,0,-0.178294,-1.078176,-0.025972,-1.320067,-0.609592,-1.033391,0,0,0,,,
59153936,0.914174,-0.968821,0.647318,1.094737,-0.023236,-0.126247,0.300974,0,0,0,0,,,
59153937,-1.483515,-0.816053,-0.595445,-0.507979,-0.023335,-1.098474,-0.442815,-0.853042,0,0,0,,,
59153939,-1.483512,-1.140149,-0.647589,-1.016533,-0.023833,-0.58029,-0.63589,0,-0.64903,0,0,,,
59153940,-1.483512,-0.312483,-0.630208,-0.754551,-0.026072,0.011532,-0.650433,-0.239854,0.864117,-0.524723,0,,,
59153941,-1.483518,0,-0.551992,-0.461747,-0.023335,-0.104719,-0.601636,-0.739488,0,0,-0.879026,,,
59153942,-1.483518,-1.247198,-0.821402,-0.692908,-0.023683,-0.538612,0,-0.360302,0,0,-1.143954,,,
59153943,-1.483515,-0.629336,-0.734496,-0.554211,-0.022191,-0.708766,-0.709143,-0.875258,0,-0.517984,-1.26084,,,
59153944,0.886848,0.30221,-0.734496,0.185504,-0.023186,-0.624787,-0.607018,-0.739488,0,-0.051161,0.477209,,,
59153945,0.038132,0.406093,0.925419,-0.32305,-0.024778,0.73487,-0.250232,1.044919,0,1.718814,-0.996212,,,
59153946,0.580455,-0.296641,0.360527,-0.030247,-0.023385,0.331221,0.619711,-0.989305,0,0,0,,,
59153948,-0.406228,-0.270452,3.019867,0.53995,-0.024479,0.220389,1.381572,-0.04147,-1.044354,0,0,,,
59153949,-0.011504,-0.276272,1.420787,-0.400104,-0.024081,0.252437,0.93424,-0.61458,-1.027204,0,-1.247772,0.58577,-0.56365,-1.21461
59153950,0.341249,0,1.585909,0.231736,-0.023833,0.000964,0.842811,-0.962539,2.794992,0,0,,,
59153952,0.740105,-0.968821,-0.838784,-0.09189,-0.023932,0.67871,-0.627778,-0.739488,0,0,0,,,
59153953,0.839093,-1.152142,-0.604136,-0.261408,-0.024529,0.238072,-0.607018,0.509597,0,0,-1.233397,,,
59153955,0.304692,2.639018,-0.664971,-1.062765,0,-0.954243,-0.679606,2.723884,-0.359552,0,0.071918,,,
59153956,-0.27584,2.26318,2.237708,-0.32305,-0.023982,1.057788,-0.598821,2.008499,0.788778,0,-0.356083,0.08527,2.01879,0.95628
59153957,0,1.271779,0,0,-0.021942,0,0,-0.561048,0,0,1.424257,,,
59153958,0.123927,1.108826,2.307234,0.401254,-0.02428,1.184148,-0.633659,-0.239854,-0.107468,0,0.045964,0.593,0.52092,0.07171
59153960,0.779227,-0.002712,0.108498,-0.847015,-0.024778,-0.068063,-0.357982,0.197325,-1.520491,0,0,,,
59153961,0.468816,-0.736441,-0.308654,-1.078176,-0.025276,0.476535,-0.686436,1.044919,-0.515546,0,0,,,
59153962,0.223342,-0.003969,-0.013171,-0.1073,-0.023683,-0.032062,-0.686436,0.679926,-0.728523,0,0.112881,-0.56087,-0.04826,-0.44996
59153963,0.750762,0.83306,-1.238554,-0.292229,-0.022887,0.304312,0,0.322234,0,0,1.81886,,,
59153965,0.311131,-0.784078,-0.595445,1.140969,-0.024081,-0.741329,-0.47093,1.821136,0,0,0,,,
59153966,1.009856,0,-0.239128,-0.122711,-0.02438,0.73487,0,-0.661421,0,0,0,,,
59153967,0.512582,-0.341667,-0.777949,-0.014836,-0.024529,-0.060007,-0.639116,0.322234,0,0,0,,,
59153968,-0.375398,1.038989,1.19483,0.663236,-0.025823,3.435643,-0.645806,1.446411,1.889356,0,0,,,
59153969,-0.434095,1.414362,1.420787,4.824133,-0.025773,1.151539,-0.581646,1.495716,-0.107468,0,-0.744653,1.53378,1.26843,-0.65753
59153970,1.278922,0.387136,-0.108769,-0.877837,-0.023335,0.445943,-0.401219,0.322234,0,0,-1.387292,,,
59153971,0.56011,0.141543,0.438743,-0.338461,-0.024479,0.834229,-0.609592,0.821868,0,0,0,,,
59153972,1.166571,-0.953916,-1.029978,0.355022,-0.024679,0.26517,-0.623595,0.884322,0,0,0,,,
59153973,0.457532,0.558861,0.40398,0.308789,-0.023584,0.227426,-0.656144,-0.342052,0,0,-0.097785,,,
59153974,1.202303,-1.124839,-0.047934,-0.492568,-0.024131,-0.584884,-0.559583,-0.931655,0,0,0,,,
59153975,-1.483518,0,-1.299388,-0.831605,-0.02428,-0.685972,-0.674832,-0.239854,0,0,0,,,
59153976,-1.483518,-0.69923,-0.691043,-0.245997,-0.024032,-0.425001,-0.681986,-0.630872,0,0,0,,,
59153977,1.222619,0,-1.012597,-0.569622,-0.024679,-0.060007,-0.687228,-0.661421,0,0,0,,,
59153978,-1.483521,0.024172,-1.064741,-0.369283,-0.023882,-0.758629,-0.672799,0,0,0,0,,,
59153979,-1.483515,-1.408793,-1.05605,-1.001123,-0.023882,-0.117086,-0.55531,-0.931655,0,0,0,,,
59153980,1.149276,-0.042664,1.212211,-1.15523,-0.021842,0.089033,0.32518,-0.61458,0,0,0,,,
59153981,0.026564,0.349179,2.515809,-0.215175,-0.023982,0.121872,-0.000386,1.014035,0.744694,0,0,,,
59153982,1.264419,-1.183011,-0.899618,-0.769962,-0.024529,-0.205806,0,0,0,0,0,,,
59153983,1.14768,-0.539418,-1.264626,-0.430926,-0.023882,-0.213704,-0.680958,-0.801943,0,-0.550107,0,,,
59153984,-1.483515,-1.158791,-0.638899,-0.646676,-0.023733,-0.556805,-0.437702,-0.702751,-0.963569,0,0,,,
59153985,-1.483512,0,-0.178294,-0.924069,-0.023783,-1.121912,-0.418647,-0.561048,0,0,0,,,
59153986,0.987973,1.271779,0.412671,-0.461747,-0.022041,-0.5199,-0.344562,0.759414,-1.276397,0,0,,,
59153987,-1.483521,0.156521,-0.473776,-0.723729,-0.025972,0.14439,-0.290554,-0.079258,-1.270555,-0.612789,0,,,
59153988,0.697023,0.274955,-0.030553,-0.877837,-0.023783,0.519591,-0.587445,1.446411,-0.097074,0,0,,,
59153989,0.869267,0.146119,-0.047934,-0.723729,-0.023833,-0.126247,-0.550115,1.134139,0,0,0,,,
59153990,-1.483521,-0.629336,-0.821402,-1.047355,-0.024032,-0.624787,-0.518215,0.978004,0,0,0,,,
59153991,0.739307,0.658338,0.812441,-0.970301,-0.023584,0.855025,-0.404836,0.509597,0.238539,0,-0.599233,-0.12366,0.31994,0.04231
59153992,0.089963,-1.026333,-0.499848,2.003969,-0.025226,0.130256,0,0.821868,0.936623,0,0,,,
59153993,0.58735,-0.403579,0.456124,0.185504,-0.02428,0.304312,-0.469566,1.259048,0.724542,0,-0.65481,-0.03546,0.12619,0.01881
59153994,1.321378,0.837829,-0.117459,-1.201462,-0.026171,-0.685972,-0.043037,0.197325,0,0,0,,,
59153995,0,0.291516,0,0,-0.023335,0,-0.382049,1.446411,0,0,0,,,
59153996,1.163266,1.965936,0.67339,-0.662086,-0.026072,1.666077,-0.311006,0.884322,-0.760025,0,0,,,
59153997,-1.483478,-0.610325,2.411521,-1.432623,-0.025773,-0.252881,0.18454,-0.239854,0,0,0,,,
59153998,-1.483512,0,-0.977834,-0.538801,-0.023733,-1.143929,-0.681401,-0.853042,0,0,0,,,
59153999,-1.483518,-1.168594,-0.847474,-0.785372,-0.023534,-0.769864,-0.678993,-0.342052,-1.282071,0,0,,,
59154000,0.998544,0.536812,0.543031,-1.293926,-0.023285,-0.332166,-0.472282,0.168937,0,0,0,,,
59154001,0.760079,0.521502,0.099807,-1.078176,-0.024231,-0.685972,-0.307319,0.144011,0,0,-1.183744,,,
59154002,-1.483521,0.253324,-0.604136,-0.785372,-0.022987,-0.187755,-0.348097,0.275393,-1.325206,0,0,,,
59154004,0.614476,-0.640928,-0.178294,0.031396,-0.024629,-0.044589,-0.411101,0.852655,0,0,0,,,
59154005,0.745263,-1.009559,-0.430323,-1.093587,-0.025176,0.36582,-0.619183,1.446411,4.073107,0,0,,,
59154006,0.920613,-0.825039,-0.92569,-0.908658,-0.024927,0.919395,-0.613316,-0.239854,1.225254,0,0,,,
59154007,-1.483521,-0.637391,-1.082122,-0.446336,-0.023534,-0.024939,-0.712737,-0.931655,0.416789,0,0,,,
59154008,-1.483506,0,0.742916,-1.278516,-0.02229,-0.918473,-0.1556,0.509597,0,0,0,,,
59154009,-1.483492,0,-0.499848,-0.847015,-0.026121,0,-0.148979,-0.597547,0,0,0,,,
59154010,-1.483518,0,-1.368914,0.185504,-0.023086,-1.320067,-0.603012,-0.400451,0,0,0,,,
59154011,-1.483518,0,-0.708424,-0.538801,-0.022191,-1.073474,0,-0.828709,0,0,0,,,
59154012,-1.483504,0.409645,0,-0.877837,0,-0.187755,-0.576396,-0.323127,0,0,0,,,
59154013,-1.483518,-1.263041,0,-0.230586,0,0.36582,0,-0.239854,-0.658517,0,0,,,
59154014,-0.224067,2.550114,0,-0.230586,0,1.595986,-0.608315,3.392101,-0.717533,0,-1.30126,,,
