ID,Z_HAI,Z_DR,Z_LI,Z_GT,Z_DAV,Z_LP,Z_NL,Z_LA,Z_DMR,Z_1960C,FAC_1,FAC_2,FAC_3
59153282,0.610587,-0.188210,-0.414303,0.357369,-0.023029,0.733617,3.396108,-0.730534,-0.581688,0.332074,1.85066,-1.39421,1.12899
59153283,0.535642,0.639292,0.105523,0.266036,-0.023231,1.263463,3.108597,-0.459720,2.622105,0.601793,1.73495,0.15387,1.52931
59153284,0.435271,0.493397,0.949176,1.164144,-0.021919,1.022510,3.632190,-0.730534,-0.581688,-0.011685,2.70039,-1.04991,1.02873
59153285,1.065352,-0.282851,-0.456912,0.311703,-0.021667,0.337617,2.613588,-0.893022,-0.581688,-0.398414,1.60461,-1.46942,0.33847
59153286,0.782510,0.007382,0.216306,1.544698,-0.023080,0.648325,2.705423,-0.238146,-0.581688,-0.836707,2.21217,-1.02262,-0.07401
59153287,0.649078,-0.383801,0.727610,1.133699,-0.021970,0.855463,2.930323,-1.035199,-0.581688,-0.125275,2.32725,-1.36774,0.62375
59153288,0.208087,-0.037755,0.190741,0.707479,-0.023180,0.524923,3.424502,-0.238146,1.020208,0.511887,1.84346,-0.59806,1.44294
59153289,0.556032,-0.402883,0.003262,0.479146,-0.021970,0.648325,3.573855,-0.640263,-0.581688,-0.280145,2.07097,-1.49836,0.73884
59153290,0.387136,-0.570889,0.625349,0.874923,-0.022323,0.648325,3.324989,-0.834693,-0.581688,0.484524,2.17666,-1.39714,1.23361
59153291,0.116625,0.398564,0.506045,0.935811,-0.022172,1.263463,2.848443,-0.561275,-0.581688,-0.018560,2.10033,-0.79947,0.74922
59153292,-0.178746,1.115733,2.500132,2.321028,-0.021869,4.009616,1.897282,0.149610,1.011455,-0.135438,3.00483,1.12208,0.12418
59153293,0.657930,-0.188210,1.077002,0.844478,-0.025803,-0.180229,2.468880,-0.834693,-0.581688,0.202210,1.89329,-1.16120,0.89875
59153294,1.181616,-0.470731,-0.499520,0.144259,-0.022172,1.182524,1.590293,-0.459720,-0.581688,-0.109465,1.16346,-0.90956,0.01321
59153295,0.997759,0.374856,0.011784,-0.297184,-0.021718,0.554778,0.563632,-0.268558,-0.581688,-0.398414,0.61838,-0.32084,-0.26104
59153296,0.588669,0.355100,0.139610,0.326925,-0.022424,0.648325,2.450791,-0.459720,-0.581688,0.202210,1.57899,-0.79720,0.80925
59153297,-0.059002,0.931480,2.074045,1.438142,-0.022777,1.114386,2.889091,-0.429630,-0.581688,-0.430175,2.70459,-0.43524,0.60323
59153298,0.595966,-0.579392,-0.303520,0.433480,-0.023382,0.824078,3.435580,-0.561275,-0.581688,0.098318,1.89419,-1.45486,0.89155
59153299,0.511602,-0.048502,-0.584738,0.585702,-0.021970,1.022510,3.189192,-0.268558,-0.581688,-0.057520,1.80202,-1.10917,0.68384
59153300,0.537536,1.292696,-0.056390,0.524813,-0.022979,1.507565,3.819253,-0.937627,-0.581688,1.834793,2.34520,-0.77014,2.47212
59153301,0.999117,0.711511,-0.797781,0.600924,-0.021566,0.337617,3.135895,-0.893022,-0.581688,-0.836707,1.95722,-1.38363,0.28264
59153302,0.712287,-0.441754,-0.320564,0.585702,-0.022979,0.748322,3.464646,-0.893022,1.401612,0.666012,1.87126,-0.97166,1.50086
59153303,0.338181,0.474277,1.111089,0.509591,-0.022525,0.248333,3.641949,-0.419098,-0.581688,0.068156,2.29498,-0.98979,1.24376
59153304,0.021911,-0.263437,1.460480,1.788252,-0.022878,2.059105,2.381690,-0.603092,0.219260,-0.297270,2.49767,-0.47758,0.25495
59153305,0.379132,0.664902,0.020306,0.311703,-0.022827,1.373309,2.718928,-0.640263,-0.581688,-0.040941,1.81547,-0.76964,0.71253
59153306,0.225565,0.338382,1.665002,0.570479,-0.023080,0.577594,2.566463,-0.937627,-0.581688,0.421980,2.07059,-0.80996,1.19163
59153307,0.504249,0.488837,0.139610,1.133699,-0.022474,1.530914,2.526234,-0.834693,-0.581688,1.141231,2.02585,-0.70424,1.38669
59153308,0.796961,1.081053,0.131088,0.159481,-0.022273,1.776078,1.191135,-0.053500,2.076779,0.456413,1.05694,0.88841,0.65800
59153309,0.587934,-0.394820,0.378219,-0.677737,-0.023533,1.284896,-0.211283,1.255432,1.569215,-0.836707,-0.11395,1.05800,-0.92594
59153310,0.197679,-0.092332,0.881002,0.266036,-0.024593,1.808300,-0.425289,0.477711,-0.581688,-0.836707,0.53725,0.41921,-1.10457
59153311,0.769868,1.195691,-0.610303,-0.479849,-0.021919,-0.180229,-0.659192,0.795870,-0.581688,0.574651,-0.49346,0.68169,0.13033
59153312,0.393528,0.056279,-0.712564,0.083370,-0.023382,0.433514,-0.310783,0.149610,1.153700,0.403632,-0.23899,0.48221,0.10937
59153313,-0.094722,1.659042,0.727610,0.737923,-0.022777,0.855463,-0.350439,1.721042,-0.581688,0.007413,0.35334,1.46905,-0.28490
59153314,0.825130,-0.470731,0.131088,0.205148,-0.021970,0.307155,-0.087240,-0.703453,-0.581688,0.617776,0.36557,-0.52052,0.22353
59153315,-1.453523,-0.607334,0.097001,-0.692960,-0.021869,-0.494075,-0.131138,-0.008364,2.465823,0.499043,-0.94896,0.60723,0.81747
59153316,0.362644,0.172090,0.881002,0.235592,-0.021970,-0.848417,-0.279189,-0.673521,-0.581688,0.885707,0.20671,-0.26683,0.70197
59153317,0.246408,0.358783,-0.064912,0.661812,-0.023332,1.652149,-0.492520,0.523760,2.006687,-0.594890,0.25011,1.19041,-0.77602
59153318,0.142078,0.105177,0.224828,0.874923,-0.023080,1.228312,0.038103,0.040243,-0.581688,0.417595,0.64137,0.12630,0.02153
59153319,0.044932,1.214946,1.767263,0.753145,-0.022928,1.160078,0.433524,-0.703453,3.341798,-0.339353,1.19575,1.25571,0.27095
59153320,0.063512,1.465426,1.588306,0.311703,-0.022323,-0.020892,0.256511,1.738649,-0.581688,-0.144096,0.56007,1.21586,-0.03675
59153321,0.046996,1.156481,1.733176,-0.099296,-0.024744,1.530914,0.957610,-1.272161,0.761838,-0.398414,1.41083,0.18521,0.29288
59153322,1.320845,0.789747,-0.312042,-0.418961,-0.025702,0.648325,0.311174,-0.798237,-0.581688,-0.023642,0.56327,-0.35889,-0.02317
59153323,-0.052639,1.814273,-0.073433,0.007260,-0.023634,0.165002,-0.502811,1.571381,-0.581688,-0.057520,-0.25253,1.27953,-0.22703
59153324,1.174037,-0.212062,-0.337607,-0.236295,-0.025753,-0.054691,-0.479554,-0.459720,-0.581688,1.215787,-0.13127,-0.28362,0.54165
59153325,0.927536,-0.761495,0.736132,0.220370,-0.021566,0.384694,-0.483954,-0.238146,-0.581688,0.666012,0.29381,-0.20675,0.03831
59153326,-1.453526,-1.166167,-1.419868,0.083370,-0.025753,-0.640537,-0.425289,-0.268558,-0.581688,0.231893,-1.03436,-0.73545,0.11127
59153327,0.739974,1.011552,0.301523,-0.921292,-0.023483,2.013001,-0.408331,1.287027,0.420185,-0.402933,0.01446,1.41158,-0.69877
59153328,0.045639,0.915935,-0.081955,2.397138,-0.023685,-0.103511,-0.441249,0.623534,0.985759,-0.836707,0.64153,0.79776,-0.85529
59153329,1.015944,1.411037,-0.380216,0.448702,-0.025501,-1.398690,-0.824684,1.092133,-0.581688,-0.502770,-0.26467,0.61411,-0.65890
59153330,-0.020992,1.627996,1.170741,2.640693,-0.022676,1.043771,-0.578648,1.801939,0.162050,-0.262569,1.06675,1.78243,-0.71079
59153331,-1.453526,1.019855,0.923610,-0.144962,-0.025753,-1.526629,-0.441249,0.939483,-0.581688,0.263322,-0.65510,0.71319,0.52881
59153332,0.492456,0.708251,0.753176,0.616146,-0.023180,-0.054691,-0.586931,1.877609,1.009084,-0.544512,0.03510,1.50183,-0.72916
59153333,-1.453517,-0.560109,0.233349,-0.297184,-0.021768,-1.075963,-0.702646,1.074890,1.346521,0.085149,-1.18491,0.82290,0.16256
59153334,-1.453441,-1.166167,-1.419868,-1.530178,-0.025652,-0.933460,-0.752190,-0.134744,-0.581688,0.438327,-1.84123,-0.58139,0.33583
59153342,0.892637,-1.166167,0.855436,0.022482,-0.023080,0.196386,0.554569,-0.784697,0.398296,-0.836707,0.78004,-0.77207,-0.55110
59153343,-0.412859,2.745661,2.764306,0.250814,-0.026308,0.855463,0.690172,2.519229,-0.581688,-0.836707,1.13429,2.10991,-0.30062
59153344,-1.453523,0.601678,-0.559173,-0.358072,-0.021919,-0.020892,-0.013848,1.861539,0.352752,-0.836707,-0.80772,1.04385,-0.48833
59153345,-0.050942,0.578297,0.957697,0.250814,-0.024895,0.710689,2.432918,0.352720,1.482017,-0.836707,1.48498,0.25440,0.29115
59153347,0.870408,-0.782654,-1.019347,-0.007963,-0.024240,-0.599750,-0.901126,0.335059,-0.581688,-0.836707,-0.57586,-0.40700,-1.18497
59153350,0.217024,-0.111567,0.625349,0.144259,-0.024542,0.510232,0.837072,0.677697,0.941536,-0.836707,0.61980,0.35859,-0.42549
59153351,0.425316,0.438686,0.480480,0.600924,-0.023533,1.228312,-0.039400,0.749914,0.604902,-0.676874,0.59183,0.79878,-0.74883
59153352,-0.232311,1.369277,3.224480,2.595026,-0.021819,1.530914,1.318140,0.654110,1.710935,-0.107559,2.49083,1.49620,0.34048
59153353,0.277602,-0.067772,0.148132,-0.129740,-0.024694,0.571335,0.029233,0.224440,-0.031862,-0.836707,0.20674,0.05758,-0.72197
59153354,0.307156,0.789747,0.480480,0.220370,-0.023685,-0.979711,0.267066,1.713559,-0.156695,-0.836707,0.10508,0.70727,-0.54011
59153355,0.118944,1.042865,1.068480,-0.221073,-0.024845,0.263639,0.018703,0.320223,1.459945,-0.836707,0.32077,0.96752,-0.35165
59153357,-0.149786,1.950574,-1.419868,1.879585,-0.026308,2.506097,-0.192722,1.706788,0.095536,-0.228561,0.55855,1.62221,-0.75990
59153358,-1.453526,-0.927641,-0.908564,-0.692960,-0.022071,-0.704980,-0.896600,-0.561275,-0.067499,1.044746,-1.42363,-0.35259,0.76200
59153359,-1.453523,-0.622857,-0.831868,-0.571182,-0.022222,-1.100844,-0.883872,-0.435825,0.189595,1.370991,-1.45989,-0.14307,1.09093
59153361,-0.390319,2.295628,2.645002,1.483809,-0.025299,1.951195,1.165459,0.523760,1.384061,0.197613,2.01358,1.73874,0.66474
59153362,-0.180527,1.860843,1.332654,1.316365,-0.024996,1.891155,0.737547,1.112746,1.554174,0.048524,1.33646,1.80881,0.22005
59153363,0.839779,-0.324531,-0.346129,-0.342850,-0.024340,-0.062981,-0.531799,0.327332,0.512132,-0.780039,-0.29608,0.13378,-0.87624
59153367,0.563131,0.542448,-0.763694,0.814034,-0.024038,-0.498904,1.672288,-1.272161,-0.258825,-0.836707,1.18758,-1.23692,0.02046
59153368,0.794812,-0.172687,0.429349,-0.221073,-0.023281,0.697476,-0.102841,-0.561275,0.761838,-0.836707,0.40280,-0.04428,-0.69299
59153369,0.301557,-0.937977,-0.218303,0.235592,-0.024996,0.811701,-0.606904,0.808480,0.459545,-0.836707,-0.18298,0.32184,-1.16820
59153370,-0.060049,2.615267,0.548654,-0.479849,-0.023786,-1.316149,-0.860714,2.790043,0.690930,-0.018560,-0.87527,2.40647,0.02014
59153371,-0.297414,2.059375,1.486045,-0.434183,-0.024996,-1.177562,-0.659192,2.790043,1.832765,-0.552134,-0.62891,2.58786,-0.21175
59153372,0.144397,2.301135,-0.218303,-0.662515,-0.023786,-0.392679,-0.870621,1.942278,-0.055813,0.048733,-0.79234,1.75575,-0.11088
59153373,0.036334,2.089314,0.327088,-0.479849,-0.024189,-0.565603,-0.642351,2.453860,-0.112664,-0.177797,-0.61920,1.86448,-0.24121
59153375,0.119029,-0.915810,0.114045,1.453365,-0.025198,0.536788,-0.400449,0.335059,0.084701,-0.836707,0.43220,-0.05133,-1.10313
59153376,0.790994,0.137776,-0.456912,-0.084073,-0.024038,1.373309,-0.054289,-0.640263,-0.581688,-0.836707,0.47856,-0.38347,-0.88839
59153378,1.216515,-0.493821,0.881002,-0.266739,-0.022928,0.013963,0.356416,0.004531,-0.581688,-0.836707,0.63819,-0.45579,-0.70327
59153380,-0.160419,1.562251,1.341176,1.712141,-0.024593,0.855463,0.017798,1.715968,0.351630,-0.638609,0.99847,1.59087,-0.61862
59153381,-0.353383,1.177406,1.861002,1.088033,-0.024845,0.263639,0.176530,1.653803,0.043677,-0.699823,0.82580,1.30376,-0.47321
59153382,0.932655,-0.803960,-0.729607,-0.662515,-0.024290,0.467078,-0.461721,-0.188907,-0.199584,-0.322014,-0.32702,-0.38657,-0.65268
59153383,-0.143790,0.988654,1.434915,0.189925,-0.023937,0.128933,1.718205,0.149610,0.486243,-0.836707,1.28315,0.18972,0.18263
59153385,0.217787,-0.327918,0.352654,-0.099296,-0.024593,-0.066729,0.276603,1.044799,1.732163,-0.576978,-0.02705,0.73021,-0.34515
59153386,-0.343739,1.859387,1.588306,1.651253,-0.024946,1.856632,-0.104925,1.663109,0.177544,-0.507987,1.15904,1.86281,-0.62267
59153388,-0.054025,1.333056,1.111089,0.859700,-0.024744,1.891155,0.459478,0.505053,0.318143,0.072345,1.14088,1.06697,0.07071
59153389,0.340981,0.218551,0.190741,1.438142,-0.024189,-0.198560,1.364216,-0.823181,0.879691,-0.836707,1.36404,-0.56452,-0.10259
59153390,0.344601,0.538989,0.165175,0.844478,-0.024391,1.992198,-0.537177,0.860496,0.011607,-0.836707,0.54044,0.90426,-1.20827
59153391,0.226187,0.338382,-0.303520,0.570479,-0.024794,0.536788,0.040937,0.840185,0.943928,-0.528457,0.18364,0.69556,-0.52642
59153394,0.645006,2.213282,-0.456912,-0.221073,-0.023584,-1.157297,-0.894251,2.355807,0.486243,0.850764,-0.89987,1.97912,0.40743
59153397,0.425570,0.991478,0.028828,0.235592,-0.023584,1.346850,-0.459411,2.290832,-0.083640,-0.333555,0.00523,1.59601,-0.82165
59153398,-0.091922,0.342681,1.579784,1.011922,-0.024794,0.384694,2.006944,0.352720,2.273702,-0.836707,1.60161,0.53361,0.19463
59153400,0.065973,2.458554,0.685002,-0.829959,-0.023584,-0.380686,-0.741266,2.319682,0.182519,0.029057,-0.63252,2.13860,-0.01368
59153401,-1.453520,-0.514195,-0.277955,-0.860403,-0.025753,-0.461528,-0.897443,-0.238146,0.098856,0.538330,-1.25227,0.04001,0.44190
59153402,-0.228662,0.765894,1.920654,0.951033,-0.024744,0.131897,-0.069353,1.104531,-0.160988,-0.836707,0.76417,0.89761,-0.63669
59153403,0.312954,-0.990354,-0.439868,0.996700,-0.024593,0.648325,-0.967945,0.423987,-0.581688,-0.836707,-0.03582,-0.13170,-1.39417
59153405,-1.453528,-0.692006,0.838393,-0.342850,-0.022777,-0.003472,0.030638,0.126571,-0.581688,-0.836707,-0.20990,-0.23739,-0.41950
59153406,-1.453523,-0.845525,-0.550651,-0.464627,-0.022222,-0.392679,-0.708414,0.781509,1.011455,0.082990,-1.29172,0.50798,0.01266
59153407,-1.453511,-0.637541,-1.274999,-1.027847,-0.025601,0.013963,-0.633223,-0.459720,-0.581688,0.047776,-1.27001,-0.47617,0.02938
59153408,-0.071984,0.107452,2.287089,0.083370,-0.023685,0.317952,3.492810,-0.268558,-0.581688,-0.836707,2.32433,-0.90820,0.64149
59153409,-0.202417,0.398564,2.414915,0.646590,-0.024391,0.554778,3.508972,-0.188907,-0.581688,-0.836707,2.59185,-0.73053,0.61357
59153410,-0.446033,0.349667,3.352307,0.570479,-0.023937,0.824078,3.251678,-0.283103,-0.581688,-0.836707,2.70086,-0.53687,0.59602
59153411,-0.011037,0.338382,1.000306,0.570479,-0.024593,0.591463,2.977812,0.378928,-0.581688,-0.836707,1.92407,-0.55003,0.25426
59153412,-0.150973,-0.424268,2.218915,0.600924,-0.024946,0.567771,2.209222,0.623534,0.375767,-0.836707,1.72366,-0.04938,0.04107
59153413,0.955535,-0.213286,-0.934129,-0.662515,-0.024189,0.165002,-0.794084,0.795870,0.486243,-0.836707,-0.66478,0.39078,-1.10048
59153414,1.061477,-1.166167,-1.078999,-0.327628,-0.024542,1.891155,-0.967945,-1.272161,-0.581688,-0.836707,-0.02905,-0.86610,-1.39803
59153415,-1.453511,-1.166167,-1.419868,-0.738626,-0.022172,-0.511650,-0.574370,-0.134744,-0.581688,-0.836707,-1.29612,-0.72798,-0.66218
59153416,-1.453523,-1.023051,-0.567694,-0.906070,-0.023029,-0.841921,-0.502811,-0.354889,-0.581688,-0.836707,-1.11333,-0.73176,-0.48329
59153417,0.698542,-0.003191,1.613871,-0.266739,-0.021718,-0.392679,0.626573,-1.272161,-0.581688,-0.836707,0.99564,-0.87676,-0.21460
59153418,0.897615,-0.160268,-0.209781,-0.708182,-0.022575,-0.119306,0.524360,-0.561275,-0.581688,-0.836707,0.28701,-0.78981,-0.48355
59153419,-1.453526,-1.166167,0.906567,-0.723404,-0.025803,-0.883718,0.464668,-1.272161,-0.581688,-0.836707,-0.12507,-1.25639,0.00158
59153420,-1.453526,-0.263437,0.284480,-0.418961,-0.022676,-0.837009,0.464668,-0.798237,-0.581688,-0.836707,-0.16124,-0.83190,-0.01615
59153421,-1.453520,-0.548510,-0.414303,-0.997403,-0.022424,-1.561152,1.180975,-1.272161,-0.581688,-0.836707,-0.32574,-1.52411,0.35946
59153422,1.087694,-1.166167,0.736132,0.007260,-0.022726,-0.020892,1.021796,-1.272161,-0.581688,-0.836707,1.08304,-1.44791,-0.42051
59153423,0.678038,0.545258,-1.019347,1.194588,-0.023685,-0.129707,0.106515,-0.134744,-0.581688,-0.447113,0.48602,-0.34438,-0.50046
59153424,0.933136,-0.436843,-1.044912,-0.647293,-0.023887,0.022848,0.120366,-0.205833,-0.581688,-0.836707,-0.13045,-0.70761,-0.77250
59153425,0.833925,1.180930,-0.525086,1.255477,-0.022878,-1.008783,2.786888,-0.798237,-0.581688,-0.836707,1.86187,-1.26929,0.37792
59153426,0.532191,0.839899,-0.133086,1.879585,-0.023433,-0.640537,2.484135,-1.272161,-0.581688,-0.836707,2.09434,-1.39752,0.25253
59153427,0.789721,0.398564,0.003262,0.113815,-0.023836,0.648325,0.045696,-0.134744,-0.581688,-0.836707,0.52811,-0.15028,-0.78022
59153428,-1.453557,-1.166167,-1.419868,-1.682400,-0.023836,-0.180229,-0.594869,0.149610,-0.581688,1.288350,-1.81207,-0.27508,0.87488
59153429,0.728888,0.450722,-0.039346,0.083370,-0.023685,1.015922,0.409568,-1.272161,-0.581688,-0.836707,0.89547,-0.68672,-0.55222
59153430,0.661720,0.137776,-0.294999,0.798812,-0.022777,-1.284967,1.078645,-1.272161,-0.581688,-0.836707,0.91430,-1.36437,-0.13143
59153431,1.166684,0.510331,-0.669955,0.418258,-0.022525,0.337617,0.612143,-0.640263,-0.581688,-0.836707,0.82556,-0.65710,-0.60249
59153432,1.320082,1.134908,0.233349,-0.160184,-0.023735,4.998231,-0.967945,2.203280,-0.581688,-0.836707,0.66272,2.08861,-1.95341
59153433,0.841278,-1.166167,-0.763694,0.083370,-0.024340,0.165002,-0.967945,0.195474,-0.581688,-0.836707,-0.38897,-0.42399,-1.33305
59153435,-0.050914,-1.166167,0.250393,1.590364,-0.025097,0.337617,-0.802134,1.097458,-0.581688,-0.836707,0.16525,0.12628,-1.36608
59153436,0.717349,-0.960281,-0.712564,0.266036,-0.024088,0.270072,-0.623567,0.320223,-0.581688,-0.836707,-0.17363,-0.36494,-1.21987
59153437,0.904402,-1.166167,-0.993781,0.311703,-0.024189,0.446003,-0.840033,-0.218997,-0.581688,-0.836707,-0.18330,-0.63980,-1.32330
59153438,-1.453520,-0.514195,-0.567694,-1.149624,-0.022928,-0.725330,-0.463504,0.623534,-0.581688,-0.836707,-1.26778,-0.11377,-0.52047
59153439,-1.453526,-0.874860,-0.772216,-0.769070,-0.023685,-0.679358,-0.773999,-0.134744,-0.581688,-0.836707,-1.22574,-0.51786,-0.62791
59153440,0.707423,-0.367834,-1.113086,-0.251517,-0.024340,0.350895,-0.967945,0.149610,-0.581688,-0.836707,-0.51706,-0.19041,-1.21690
59153441,1.189365,-0.495568,-0.993781,-0.373294,-0.023735,-0.237767,-0.967945,-1.272161,-0.581688,-0.836707,-0.31108,-0.97167,-1.03227
59153443,-1.453523,-1.166167,-0.414303,-0.525516,-0.023231,-1.043306,-0.759717,-1.272161,-0.581688,-0.836707,-0.95379,-1.14040,-0.47210
59153444,0.570795,0.622964,-0.533607,0.753145,-0.023382,-0.520307,2.249839,-1.151159,-0.581688,-0.836707,1.47877,-1.37001,0.19960
59153445,0.419037,0.594156,1.238915,3.538800,-0.024038,-0.251656,1.904039,-1.272161,-0.581688,-0.836707,2.81713,-1.10027,-0.09155
59153446,-1.453526,-0.833245,-0.934129,-0.738626,-0.023433,-0.565603,-0.712121,-0.397225,1.732163,-0.836707,-1.29874,-0.00054,-0.41510
59153447,0.923549,-1.166167,-1.053434,-0.251517,-0.024189,-0.494075,-0.586931,-0.134744,-0.581688,-0.836707,-0.46800,-0.81335,-1.07248
59153450,1.013172,-1.166167,0.650915,-0.525516,-0.022575,-0.594506,0.299854,-0.865941,-0.581688,-0.836707,0.37790,-1.16094,-0.56951
59153451,-1.453520,-0.441754,-0.942651,-0.434183,-0.021466,-0.857412,0.532697,-1.044678,-0.581688,-0.836707,-0.44084,-1.18851,-0.05017
59153452,1.112808,-0.514195,-0.473955,-0.418961,-0.023130,-0.578572,-0.304698,0.327332,-0.581688,-0.836707,-0.23696,-0.40966,-0.92542
59153453,-1.453514,-1.166167,-0.908564,-1.043069,-0.021919,-1.446075,-0.813569,0.307585,-0.581688,-0.836707,-1.60920,-0.53514,-0.60919
59153454,0.801967,-0.214641,-0.107520,0.037704,-0.024240,-0.020892,1.160938,-0.798237,-0.581688,0.553195,0.75833,-0.89642,0.68340
59153455,0.850300,-1.166167,-0.260912,0.403036,-0.023584,-0.892267,0.246134,-0.703453,-0.581688,-0.836707,0.33030,-1.25073,-0.68288
59153456,1.272937,-0.413892,-0.499520,-0.068851,-0.023786,-0.137075,-0.320680,-0.561275,0.486243,-0.131028,0.01588,-0.34277,-0.33606
59153457,-1.453523,-0.954080,-0.704042,-0.647293,-0.023180,-0.866293,-0.577877,-0.683842,-0.079889,-0.836707,-1.06444,-0.72494,-0.44824
59153459,0.681262,-0.296872,-0.942651,-0.038407,-0.023483,1.062601,-0.681423,-0.703453,-0.581688,-0.628924,-0.03120,-0.47165,-0.96311
59153460,0.057234,-0.260270,-0.039346,1.331587,-0.024794,1.728693,-0.787060,1.977602,0.430622,-0.836707,0.16630,1.26882,-1.47581
59153461,-1.453503,-1.039979,-0.652912,-0.921292,-0.025551,-1.022826,-0.866772,-0.592184,-0.581688,-0.535086,-1.32023,-0.75157,-0.33494
59153462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.00000
59153463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.00000
59153464,0.449892,1.428206,-0.141607,-1.149624,-0.023735,-1.550015,-0.906827,1.571381,-0.581688,-0.666260,-1.02691,0.90649,-0.58034
59153466,-0.820676,2.079818,4.639090,0.022482,-0.024441,-0.545767,0.123986,-0.324314,-0.581688,-0.836707,1.33615,0.82765,0.16871
59153467,0.302009,1.155487,0.676480,-0.799515,-0.023685,-1.526629,-0.871667,3.277507,-0.240300,-0.836707,-0.99928,1.76844,-0.88170
59153469,1.118634,1.081053,0.625349,-0.829959,-0.022626,1.076184,-0.451378,0.834167,-0.581688,-0.836707,0.20778,0.78827,-0.96155
59153470,-1.453526,0.606380,-0.593260,-1.149624,-0.022676,1.200694,-0.653776,0.149610,-0.581688,-0.325365,-0.87855,0.44236,-0.27932
59153471,1.247710,0.581671,-0.405781,-1.180069,-0.022222,-0.662606,-0.615432,0.149610,-0.581688,-0.836707,-0.47755,-0.04901,-0.79753
59153472,0.942780,-0.208168,-1.002303,-1.377957,-0.023836,-1.488472,-0.967945,1.571381,-0.581688,-0.836707,-1.36986,0.23916,-1.04215
59153473,1.058366,-0.447668,0.011784,-0.418961,-0.023332,-0.640537,-0.408331,-0.324314,-0.581688,-0.836707,-0.07027,-0.59458,-0.82509
59153474,-1.453526,1.001834,-0.363173,-0.906070,-0.021415,-0.103511,-0.462079,0.149610,-0.581688,-0.836707,-0.80102,0.28528,-0.36760
59153476,0.034722,1.313161,3.360828,-0.966958,-0.023483,-0.318321,-0.274745,-0.703453,-0.581688,-0.235620,0.65524,0.41512,0.28081
59153477,0.583352,2.745661,0.591262,-1.530178,-0.026308,-0.725330,0.026925,0.149610,-0.581688,-0.836707,-0.03286,0.65402,-0.10710
59153479,0.692405,0.757683,0.122567,-0.890848,-0.022979,-0.494075,-0.408331,0.244395,-0.581688,-0.836707,-0.24645,0.11996,-0.65315
