ID,Z_HAI,Z_LU,Z_DR,Z_LI,Z_GT,Z_DAV,Z_I,Z_LP,Z_NL,Z_LA,Z_DMR,Z_1960C,FAC_1,FAC_2,FAC_3,FAC_4
59151944,-0.781559,0.758041,-0.144041,-0.097351,1.024053,-1.134391,0.910996,0.531176,0.068143,-0.282109,0.462419,-0.968964,0.54603,-0.38336,-1.27184,0.35526
59151945,-0.702531,0.004199,-0.224859,-0.097351,1.097259,-0.048107,-0.323726,1.930076,0.966754,0.075311,1.763832,-0.000489,0.4635,-0.76324,-0.2211,2.13144
59151948,-1.238141,-1.270481,2.725627,0.390134,1.811014,-1.964099,-0.941087,3.095826,-0.811144,1.290542,-0.22404,0.30578,-0.54833,1.22975,-1.43171,2.29163
59151949,-1.055015,0.662435,1.445168,2.580065,0.3286,-1.298292,3.029904,1.055764,-0.536926,1.862415,-0.387483,-0.968964,0.95043,2.78118,-1.10024,-1.10846
59151950,-0.868865,0.498137,0.521901,0.645126,0.401805,-1.216991,0.330492,2.429683,-0.09737,2.219835,-1.024909,-0.366358,-0.04528,1.37136,-1.17731,0.34663
59151951,-0.746478,-0.596721,0.513182,0.405134,0.456709,-1.245377,-0.284817,1.547564,-0.53923,0.432732,0.276503,-0.761645,-0.4366,0.30959,-1.31265,0.94947
59151952,-0.082962,0.301624,-0.224859,-0.802328,0.584819,-0.663895,-0.941087,-0.068352,0.07134,-0.99695,0.462419,0.537552,-0.06037,-1.14142,-0.15246,1.09255
59151955,-0.187324,1.966205,-0.055141,-0.029853,0.658025,-0.530088,0.280358,-0.198685,1.798352,-0.99695,-1.024909,-0.426618,1.63397,-1.03177,-0.43257,-0.60139
59151956,-0.096055,0.222024,0.043117,-0.43484,0.749532,-0.153604,0.762829,-0.780292,1.130321,-0.384229,-1.024909,-0.602514,0.92513,-0.45254,-0.46509,-1.15937
59151957,-0.277185,0.301624,1.084396,1.012615,1.188766,-0.533267,1.662118,1.711498,2.424631,-0.99695,-1.024909,-0.968964,2.34614,-0.37533,-0.76648,-0.6522
59151958,-0.446249,-0.457323,0.265438,0.53263,0.749532,-0.204202,1.653016,-1.567173,0.900083,-0.99695,-1.024909,-0.634183,1.28405,-0.11173,-0.49123,-1.83263
59151959,0.220995,0.158705,-0.564295,0.075144,-0.037429,-0.36704,-0.941087,-0.462779,0.537095,-0.99695,0.812379,-0.968964,0.03041,-1.15177,-0.5095,0.37662
59151960,-0.359471,1.058563,0.700877,0.922617,0.767833,-0.353274,1.149608,0.618607,0.274024,-0.217124,0.039883,-0.968964,1.05706,0.25405,-0.62543,-0.17671
59151961,-0.425905,0.460277,0.301853,0.570128,1.261972,-0.392626,1.281412,0.125044,1.580516,-0.568046,-0.486394,-0.651803,1.67722,-0.38369,-0.58061,-0.62194
59151962,-0.25461,1.114172,-0.132285,-0.187348,0.621422,-0.612077,1.605527,-0.12713,0.771572,-0.545472,-0.315048,-0.455379,1.15653,-0.31285,-0.52666,-0.70743
59151963,-0.300875,2.659781,0.79345,-0.569836,1.701205,-0.348604,0.134618,-0.255705,2.498171,-0.99695,-0.04885,-0.686492,2.12964,-1.31782,-0.37609,0.22205
59151964,-0.577854,-0.214589,0.79345,0.352635,1.280273,-0.196293,1.759394,0.101968,2.26582,-0.99695,-1.024909,-0.968964,2.06941,-0.45794,-0.71022,-1.25388
59151965,-0.499179,0.039607,0.79345,0.52513,0.676326,-0.097461,1.073679,-1.014976,3.889475,-0.99695,-0.202964,-0.493222,2.45392,-0.656,-0.0126,-1.12988
59151968,-0.137007,0.150096,0.364688,-0.134849,-0.019127,-0.303108,0.573505,-0.911439,2.101053,-0.99695,-0.202964,-0.968964,1.17685,-0.66386,-0.42438,-1.0185
59151969,-0.746272,-0.845587,-0.108849,0.105143,2.231946,-1.188749,-0.09434,0.046942,0.605439,-0.034103,-0.629543,-0.797336,0.56443,-0.70481,-1.51637,0.12482
59151970,-0.295298,0.116671,0.238009,-0.787329,1.188766,0.000262,0.073149,-0.738878,0.460053,-0.99695,-1.024909,-0.968964,0.61175,-0.96752,-0.78988,-0.71507
59151971,-0.667479,-0.397089,0.647977,0.180141,1.280273,-0.175835,2.501168,-0.817763,1.29211,0.075311,-1.024909,-0.345578,1.56172,0.51882,-0.41935,-1.70571
59151972,-0.295621,1.087676,-0.394577,-0.224847,0.950848,-0.398833,-0.343222,-0.255705,1.770591,-0.99695,-1.024909,-0.592335,1.2964,-1.40917,-0.6458,-0.39623
59151973,-0.970644,1.168992,0.913251,1.245107,0.969149,-0.458695,1.823379,-0.583572,1.622846,-0.99695,0.394813,-0.284184,2.13434,0.03655,-0.20548,-0.46837
59151974,-0.672734,0.337354,-0.061929,0.015146,1.316876,-1.572623,-0.713898,0.472889,-0.681713,-0.179989,-0.078427,-0.878573,-0.20555,-0.57616,-1.62164,0.83939
59151975,-0.563088,0.133184,-0.352148,0.435133,-0.05573,-1.435901,0.53564,1.827216,-0.552282,-0.46082,-1.024909,-0.968964,0.04694,-0.18773,-1.58513,-0.1189
59151978,-0.098932,0.901506,-0.379148,-0.577335,-0.05573,-0.246601,1.728867,0.181451,1.12479,-0.99695,0.812379,-0.57018,1.05066,-0.66807,-0.21857,-0.27018
59151979,-0.547499,-0.091402,-0.544899,0.322636,0.767833,-0.527733,-0.415187,0.658349,-0.211926,-0.99695,-1.024909,-0.968964,0.26199,-1.0017,-1.22598,-0.06705
59151980,-0.327825,-1.270481,-0.70007,1.057613,0.438408,-0.522807,-0.219089,-0.168274,-0.262708,-0.99695,2.09848,-0.366358,-0.12924,-0.69624,-0.41233,1.1724
59151981,0.597698,-0.837791,-0.872874,-0.644833,-0.110634,-0.017382,-0.582519,0.149658,0.585002,-0.62399,-1.024909,-0.968964,-0.15206,-1.1052,-0.63319,-0.71215
59151986,0.268171,-1.270481,-0.679182,0.427633,-0.165538,-0.192434,0.165352,-0.517999,-0.250837,-0.384229,-1.024909,-0.76037,-0.20882,-0.20877,-0.61318,-1.20658
59151987,0.267878,1.424556,-0.814406,-0.689832,-0.494964,-0.201053,-0.510805,-1.567173,-0.313333,-0.99695,0.61898,-0.968964,-0.24499,-1.00473,-0.36106,-0.2435
59151988,1.179397,0.116671,-0.861302,-1.297313,-0.604772,-0.005246,-0.706388,-0.738878,0.514993,-0.99695,-1.024909,-0.968964,-0.25159,-1.33286,-0.34638,-1.06454
59151989,0.188997,-1.270481,-0.835844,-0.989823,-0.238744,-0.603995,0.688341,-0.517999,-0.015462,-0.99695,-1.024909,0.386901,-0.16745,-0.67325,-0.30983,-0.97219
59151990,0.260157,1.580039,-0.59145,-0.554836,-0.586471,-0.421755,-0.690511,-0.727834,0.134989,-0.217124,-1.024909,-0.968964,-0.09054,-0.59836,-0.63611,-0.83823
59151991,0.199007,-0.307968,-0.971619,-0.734831,-0.403457,-0.560739,-0.515108,-0.401424,0.968532,-0.282109,-1.024909,-0.517009,-0.06294,-0.87568,-0.63004,-0.8098
59151992,-0.554956,0.69465,0.487957,0.982616,0.621422,-0.542652,0.136101,-0.760116,0.740255,-0.99695,-1.024909,-0.968964,1.10144,-0.37956,-0.82634,-0.90901
59151993,-0.135774,-0.428282,0.114577,-0.367342,0.603121,-0.333316,0.569477,-0.790007,0.551287,-0.99695,-1.024909,-0.968964,0.56841,-0.64472,-0.82186,-1.16151
59151994,0.254814,-1.270481,-0.195764,-0.787329,-0.421758,-0.427184,-0.941087,-1.567173,-0.119739,-0.043829,-1.024909,-0.710704,-0.90028,-0.2653,-0.66747,-1.11192
59151995,0.077383,1.745767,0.51573,-0.74983,0.383504,-0.243359,-0.248438,0.064876,0.865934,-0.99695,0.016221,-0.968964,0.73589,-0.97155,-0.47839,0.15545
59151996,-0.391587,0.727957,-0.034625,0.450132,0.658025,-0.060495,0.595095,-0.664657,0.229602,-0.46082,-0.68541,-0.869634,0.78534,-0.23769,-0.58298,-0.86026
59151997,-0.378758,3.969868,0.301853,-0.307344,1.042355,-0.493663,0.575343,0.976281,0.77502,-0.217124,0.016221,-0.968964,1.48708,-0.61227,-0.6664,0.50793
59151998,-0.086426,1.471562,-1.243168,-1.147318,-0.677978,-0.650276,-0.510805,-1.567173,-0.320875,0.228492,-1.024909,-0.517009,-0.54314,-0.46794,-0.67,-1.03456
59151999,-0.051463,-1.270481,-0.821799,0.787622,-0.31195,-0.62783,-0.622002,-0.760116,-0.811144,-0.99695,1.129153,0.121961,-0.64806,-0.51076,-0.212,0.55367
59152000,-0.37732,0.69465,-0.312143,0.405134,0.310298,-0.084003,0.13281,0.306353,1.772037,0.432732,-1.024909,0.064076,1.10132,-0.16963,-0.09141,-0.52348
59152001,-0.216064,0.234726,-0.328768,-0.517337,0.07238,0.320539,-0.39496,-0.374929,0.018542,-0.99695,0.88737,-0.323314,-0.0059,-0.92428,-0.02572,0.54312
59152003,-0.128553,-0.165095,-0.255717,-1.06482,-0.238744,-0.259052,-0.678137,0.463488,-0.211926,-0.99695,-1.024909,-0.695052,-0.37555,-0.98852,-0.8071,-0.18802
59152004,-0.467708,-0.586957,-0.8254,1.102612,0.804436,-0.772285,-0.329048,-0.551843,1.263071,-0.545472,-1.024909,-0.968964,0.8343,-0.8526,-1.11286,-0.81148
59152005,-0.274689,0.873298,-0.564295,-0.397341,0.676326,-0.510052,0.757975,-1.567173,0.986509,-0.99695,-0.017364,-0.667661,0.96479,-0.95117,-0.55177,-0.80876
59152006,-0.379463,-0.233928,-0.868002,-0.689832,0.731231,-0.970012,-0.544459,0.490032,-0.178451,-0.63953,-0.408451,-0.968964,-0.23833,-1.19048,-1.4068,0.29296
59152007,0.116016,-1.270481,-0.30319,-0.352343,-0.952499,-0.508985,1.626872,-1.567173,-0.811144,3.292097,-1.024909,-0.968964,-1.30176,2.44417,-0.7308,-2.49401
59152008,-0.618542,-0.198591,-0.767957,-0.052352,1.261972,-1.069152,-0.523461,0.284312,0.378479,0.636972,2.09848,-0.968964,-0.20276,-0.61545,-1.14408,1.60395
59152009,-0.496096,1.21179,-1.243168,-0.922325,0.145586,-1.189019,1.210322,1.193813,-0.811144,1.862415,0.090587,-0.968964,-0.55481,0.52848,-1.3832,0.03968
59152010,-0.403095,-0.029345,-0.146527,-0.269845,1.628,-0.618753,0.301352,-0.760116,0.604507,-0.99695,0.777046,-0.621307,0.72705,-1.07812,-0.74204,0.37504
59152011,-0.362465,-0.40774,0.227723,0.450132,-0.403457,-0.627477,-0.112795,0.125044,0.537095,-0.99695,-0.18075,-0.724664,0.26067,-0.39892,-0.69058,-0.24446
59152012,0.10172,0.077038,-0.362468,-0.727331,-0.238744,-0.593468,-0.280654,0.472889,-0.309474,-0.99695,0.24133,-0.724664,-0.34029,-0.89026,-0.72327,0.33829
59152013,-0.300552,-1.270481,-0.540886,-0.667333,0.786135,-0.515406,0.139295,-0.401424,-0.463211,-0.337097,-1.024909,-0.968964,-0.34818,-0.57285,-1.22899,-0.76095
59152014,-0.080643,0.241158,-0.669473,-0.322343,0.255394,0.285226,-0.172172,0.45047,0.352804,-0.63953,-0.584995,-0.968964,0.29295,-0.96025,-0.57653,-0.26947
59152015,0.291832,-0.457323,-0.352148,-0.802328,-0.385155,-0.436288,0.507821,0.284312,-0.811144,-0.99695,-1.024909,-0.968964,-0.40935,-0.53512,-0.90302,-0.88673
59152016,-0.239931,0.064325,-0.021197,-0.164848,-0.220443,-0.770568,0.307203,1.49292,-0.811144,-0.99695,-1.024909,-0.065054,-0.08384,-0.35264,-0.73143,0.05181
59152017,0.316198,0.203367,-0.036283,-1.484807,-0.074031,-0.615665,-0.941087,-1.567173,-0.396301,-0.99695,0.131902,-0.299401,-0.66493,-0.94379,-0.39207,-0.02368
59152018,-0.809271,-0.012797,-1.140048,0.060145,2.561372,-1.178988,0.138392,-0.443058,-0.243464,-0.025845,-0.634485,-0.854545,0.46966,-0.97773,-1.66448,0.02061
59152019,0.023896,-1.270481,-0.971619,-1.244815,0.017476,0.121013,-0.638974,-1.567173,0.040376,-0.139141,-1.024909,-0.657271,-0.68427,-0.77287,-0.58255,-1.12602
59152020,-0.351809,-0.382472,-0.581928,0.097643,-0.165538,-0.167968,0.171301,0.531176,0.081484,-0.751862,-0.722646,-0.792878,0.14353,-0.59386,-0.75586,-0.47657
59152021,0.200299,-0.182101,-0.524362,-0.809828,-0.110634,0.399251,-0.242761,0.727897,0.525953,-0.99695,-1.024909,-0.968964,0.17712,-1.1622,-0.52136,-0.50585
59152022,0.526685,-0.397089,-0.538185,-0.712331,-0.842691,0.061161,-0.369851,-0.227801,-0.811144,-0.384229,-1.024909,-0.791727,-0.82208,-0.34214,-0.46064,-0.90882
59152024,0.190964,-0.596721,-1.083433,-0.914825,0.127284,-0.621364,0.576395,-0.426766,-0.19363,-0.384229,-1.024909,-0.968964,-0.24567,-0.68018,-1.05291,-1.14888
59152025,-0.24959,-1.270481,-0.802818,0.037645,-0.366854,-0.567975,-0.248438,0.181451,0.24114,-0.99695,-1.024909,-0.602514,-0.12279,-0.81989,-0.89187,-0.65694
59152026,-0.580819,0.631259,-0.980379,-0.11235,0.603121,-1.048792,-0.127114,0.224101,-0.811144,0.510012,0.255169,-0.820782,-0.41984,-0.25707,-1.24244,0.44375
59152027,-0.101281,0.69465,-0.734014,-0.337343,-0.147237,-0.851283,-0.152237,-0.613378,-0.361731,-0.99695,-1.024909,-0.968964,-0.04198,-0.84937,-1.0758,-0.81316
59152028,-0.189908,0.579054,-0.859805,-0.472339,0.237093,-0.590545,-0.14635,0.340417,-0.328193,-0.077869,-0.657451,-0.649937,-0.15249,-0.5885,-0.89921,-0.13295
59152029,-0.330379,0.927801,-0.888974,0.487631,-0.128936,-0.652658,0.444211,0.125044,-0.337616,-0.52039,-1.024909,-0.968964,0.30938,-0.39095,-1.01061,-0.82914
59152030,-0.133925,1.471562,0.114577,0.262638,-0.293648,-0.11438,-0.552065,0.315961,-0.480963,0.146796,-1.024909,-0.968964,-0.05315,0.06274,-0.6314,-0.39694
59152032,-0.744922,0.173289,-0.746432,-0.412341,0.584819,-1.07067,1.991377,0.531176,-0.107715,0.432732,-0.263107,-0.748498,0.35031,0.17003,-1.24444,-0.61232
59152033,0.251497,-0.501516,-0.132285,0.105143,0.127284,-0.167889,-0.235532,-0.491097,1.008979,-0.46082,-1.024909,-0.76353,0.41644,-0.54487,-0.47913,-0.97264
59152034,0.046265,-0.722072,-0.872874,0.007646,-0.238744,0.002858,0.256444,-0.591197,-0.128902,-0.99695,-1.024909,-0.968964,0.00614,-0.7101,-0.68199,-1.2416
59152035,-0.739051,0.69465,0.623732,1.522599,0.3286,-0.076222,0.110713,0.089418,-0.308695,1.054333,-0.374203,-0.78065,0.28772,1.06873,-0.52489,-0.30109
59152036,-0.001674,-0.447868,-0.317433,-0.449839,0.511614,-0.171101,0.504351,-0.897487,1.901482,-0.41208,-0.315048,-0.968964,0.87694,-0.78484,-0.54215,-1.00656
59152037,2.638122,0.144414,-0.903732,-1.484807,0.712929,-0.177563,-0.115546,0.45047,0.711574,-0.99695,-1.024909,-0.968964,0.23727,-1.7455,-0.24432,-0.72933
59152038,0.319251,0.077038,0.084405,-0.412341,0.237093,0.018093,0.012801,-0.43497,0.430996,-0.720238,-0.793547,-0.968964,0.31655,-0.6266,-0.48907,-0.82232
59152039,-0.043654,0.69465,-0.271858,-0.554836,0.163887,0.465817,0.555062,-0.730875,0.957918,-0.425077,-0.784648,-0.899433,0.74086,-0.56923,-0.25258,-1.15562
59152040,0.168359,0.039607,-0.809845,-0.42734,-0.238744,-0.365462,-0.678137,0.574,-0.215603,-0.384229,-0.360358,-0.968964,-0.43266,-0.81339,-0.82907,0.02803
59152041,-0.188352,-0.596721,-0.734014,0.000146,-0.037429,-0.722345,0.707046,0.400029,-0.811144,-0.99695,-0.04885,-0.968964,-0.21452,-0.5506,-1.07297,-0.28517
59152042,0.177988,1.772302,-0.247488,-0.382342,-0.202141,-0.452703,-0.20822,-1.567173,0.023895,-0.99695,-1.024909,-0.674211,0.35653,-0.70325,-0.44698,-1.09821
59152043,-2.227249,-1.270481,-1.243168,-1.484807,-1.721158,-1.964099,-0.34945,0.181451,-0.811144,1.147573,-1.024909,-0.968964,-1.88811,0.37678,-2.33108,-0.57436
59152044,-0.33076,1.522074,-0.44839,-0.374842,0.456709,-0.551388,0.758829,0.578866,1.239699,-0.043829,-0.263107,-0.748498,1.00686,-0.56921,-0.69838,-0.21595
59152046,-0.203148,-0.363497,0.284296,-0.292344,-0.18384,-0.260844,-0.614666,-0.308164,0.843514,-0.99695,0.927209,-0.968964,0.06236,-0.81676,-0.50447,0.37337
59152047,-0.036461,-0.576905,-0.032206,-0.854827,-0.18384,0.344502,-0.141126,-0.14937,0.546524,-0.99695,-0.18075,-0.341249,0.06947,-0.81443,-0.09286,-0.23545
59152048,-0.410405,1.349694,-0.008854,0.592628,1.225369,0.59758,0.613581,0.400029,1.668829,-0.99695,-1.024909,-0.968964,1.94122,-0.9901,-0.3505,-0.65105
59152049,-0.138182,0.845814,-0.30319,-0.464839,-0.037429,-0.343693,0.080445,0.224101,1.051172,-0.99695,-0.244062,-0.621307,0.6858,-0.99899,-0.48594,-0.16485
59152050,0.070749,0.810246,-0.644163,0.030145,-0.202141,-0.475933,-0.06051,0.089418,-0.058638,-0.99695,-0.106265,-0.703108,0.19443,-0.82222,-0.57822,-0.11411
59152051,-0.201944,1.480702,-0.323405,-0.727331,-0.238744,-0.31731,0.78004,-0.790007,0.823086,-0.99695,-1.024909,-0.968964,0.82545,-0.75312,-0.64441,-1.32017
59152052,-0.279915,1.31774,-0.156972,0.090144,0.85934,-0.080896,0.017148,0.145765,0.786769,-0.139141,-1.024909,-0.968964,0.9149,-0.58023,-0.70566,-0.49834
59152053,0.276978,-0.76335,-1.053715,-1.07982,-0.787786,-0.605051,-0.747899,-0.255705,-0.591023,-0.99695,0.42783,-0.968964,-1.06274,-1.11904,-0.85566,0.09167
59152054,-0.588305,-0.428282,-0.355411,-0.352343,-0.092333,-1.212081,0.355653,1.64804,-0.589516,0.264534,-1.024909,-0.854545,-0.4617,0.03417,-1.51229,-0.12914
59152055,-0.409436,0.940291,-0.661277,1.567597,1.554794,-0.868404,0.110713,0.901473,3.462521,-0.99695,-1.024909,-0.968964,2.6229,-1.56751,-0.98928,-0.34113
59152056,0.042214,0.158705,0.029718,-1.484807,2.195343,-0.481505,1.564672,-0.517999,2.281876,-0.99695,0.927209,0.160923,1.7102,-1.37426,-0.0994,0.26481
59152057,-0.198333,-0.287915,-0.653621,-0.382342,0.20049,-0.406231,1.151442,-0.142368,0.835127,-0.99695,-1.024909,-0.850029,0.75083,-0.78787,-0.82901,-1.24483
59152058,0.373561,-1.270481,-0.70007,-1.484807,-0.421758,-0.647762,1.465574,-1.567173,0.285729,-0.99695,0.927209,-0.366358,-0.24218,-0.59953,-0.31106,-0.86943
59152059,-0.584782,1.087676,-0.292746,-0.352343,0.291997,-0.892746,2.417887,-0.255705,0.406621,-0.99695,0.990181,-0.667661,1.03539,-0.32278,-0.68379,-0.36925
59152060,-0.106154,-0.71562,-0.44839,-0.539837,-0.348553,-0.426384,-0.041131,-1.014976,-0.584866,-0.99695,-0.244062,-0.748498,-0.5088,-0.58742,-0.71831,-0.66348
59152061,0.01547,-0.363497,-0.224859,-0.404841,0.108983,-0.276181,-0.18041,0.241749,0.34449,1.147573,1.903269,-0.968964,-0.55769,0.14409,-0.4673,0.90254
59152062,0.223373,-0.497314,-0.717589,-0.382342,0.163887,-0.289383,-0.16658,0.727897,0.227866,0.289764,-1.024909,-0.968964,-0.18669,-0.43707,-0.88236,-0.52277
59152063,0.169416,-0.363497,-0.50258,-1.282313,0.658025,0.199935,-0.941087,-0.83091,0.150843,-0.43751,-1.024909,-0.968964,-0.2902,-1.13772,-0.69615,-0.58192
59152064,0.31247,-1.270481,-0.835844,-1.484807,0.621422,0.441373,-0.941087,-1.567173,-0.008886,-0.46082,-0.263107,0.464064,-0.58406,-1.09078,0.22529,-0.15286
59152065,0.341592,0.31674,-0.977522,-0.41984,0.237093,-0.265026,0.095941,-0.28247,0.824922,-0.99695,-1.024909,-0.968964,0.56746,-1.24871,-0.7023,-0.94528
59152066,-0.069722,-1.270481,-0.312143,-0.389841,-0.44006,-0.461243,1.829508,-0.692861,1.015503,-0.99695,-1.024909,-0.968964,0.61646,-0.29523,-0.76618,-2.01358
59152067,-0.441522,1.114172,0.476643,0.097643,0.346901,-0.058101,1.704745,0.618607,1.801593,0.228492,-1.024909,-0.968964,1.57593,0.21437,-0.52497,-1.21776
59152068,0.100604,-0.147549,-0.734014,-0.794829,0.163887,-0.411964,-0.702443,-0.667881,0.956296,-0.99695,-0.04885,-0.686492,0.1333,-1.38916,-0.58922,-0.13207
59152069,-0.112553,-0.007182,-0.75438,0.090144,0.273695,-0.186152,-0.670624,-0.401424,-0.34889,-0.99695,0.849125,-0.968964,-0.19898,-1.05605,-0.64141,0.48276
59152070,-0.031353,1.399131,-0.079386,-0.892326,0.914245,-0.573314,0.973425,-0.727834,1.370277,-0.99695,-1.024909,-0.968964,1.32472,-1.03472,-0.7983,-1.12982
59152071,0.305278,0.267448,-0.370332,-0.11985,-0.531567,-0.490695,0.693984,-0.426766,0.561609,-0.425077,-0.298539,-0.753748,0.29819,-0.23623,-0.43861,-0.96308
59152072,-0.041657,-1.270481,0.114577,-1.177317,0.950848,-0.299201,1.105659,-0.419638,2.322602,-0.46082,-1.024909,-0.801574,1.07697,-0.79575,-0.71159,-1.32034
59152073,-0.355508,0.100541,0.323461,0.53263,0.218791,-0.229314,1.996699,-1.567173,1.085689,-0.99695,-1.024909,-0.629998,1.42972,0.07167,-0.34503,-2.08799
59152074,0.06385,-0.590243,-0.328768,-0.42734,0.054078,-0.62245,1.398571,-0.28247,0.935439,-0.99695,-1.024909,-0.968964,0.71522,-0.58684,-0.86986,-1.50539
59152075,-0.679251,0.69465,0.835014,0.705124,2.707783,-0.098851,1.633916,0.721935,3.233574,-0.99695,-0.387483,-0.968964,3.05937,-1.02412,-0.65857,-0.29832
59152076,-0.455379,0.69465,0.79345,0.682625,1.152163,-0.040785,1.176353,-0.255705,2.453015,-0.99695,-1.024909,-0.968964,2.23507,-0.55454,-0.4847,-1.18928
59152077,0.068136,0.173289,0.423156,-0.487338,0.493312,0.016673,2.335675,-1.567173,3.862753,-0.99695,-1.024909,-0.968964,2.52651,-0.66036,-0.15076,-2.50428
59152078,-0.45121,0.481293,0.79345,0.727624,1.188766,0.472433,1.595761,-0.577386,3.293943,-0.509559,-0.709415,-0.876729,2.59534,-0.32106,-0.0669,-1.44119
59152079,-0.584812,1.570672,0.890432,0.615127,1.75611,-0.155152,1.087385,0.016487,2.477968,-0.99695,-1.024909,-0.968964,2.5474,-0.75497,-0.59947,-0.80025
59152080,-0.545738,1.349694,0.464963,0.52513,1.280273,-0.76813,1.489424,-0.583572,1.666702,-0.99695,-1.024909,-0.968964,2.02754,-0.51018,-0.8868,-1.21721
59152081,-0.240372,-0.233928,0.93554,0.420133,2.268549,-0.266987,1.898773,-0.068352,2.334748,-0.99695,0.064645,-0.758753,2.30236,-0.62033,-0.4845,-0.52324
59152082,-0.527625,1.442443,-0.443068,-0.277345,0.731231,-1.062265,0.232409,0.910045,-0.410015,0.900128,-0.188287,-0.968964,-0.01843,0.02385,-1.28798,0.33084
59152083,-0.49639,-0.050744,-0.45115,0.19514,-0.220443,-0.758275,-0.089129,0.531176,-0.811144,1.576478,0.759885,-0.968964,-0.92721,0.75907,-0.99147,0.43011
59152084,0.439907,0.250911,-1.243168,0.810121,-0.751184,-0.009668,-0.254024,-0.462779,1.798352,-0.99695,-1.024909,-0.968964,0.91795,-1.0995,-0.30271,-1.34408
59152086,-0.319898,-1.270481,-0.524362,-0.644833,0.291997,-0.454668,-0.020762,-0.401424,-0.511535,0.075311,-0.106265,-0.968964,-0.69574,-0.28074,-1.04019,-0.33183
59152087,-0.264385,0.374745,-0.394577,-0.854827,-0.860992,-0.497364,1.594502,-1.567173,0.151884,-0.99695,-1.024909,-0.592335,0.32396,-0.18183,-0.53939,-1.99117
59152088,-0.2628,1.903961,0.02094,-0.817328,2.41496,-0.094095,-0.097564,-0.443058,0.470351,-0.99695,-1.024909,-0.189732,1.29039,-1.42319,-0.48964,0.11033
59152089,-0.18386,0.137374,0.484872,-0.974823,0.676326,-0.378462,-0.212918,0.022485,0.433385,-0.99695,0.394813,-0.695052,0.22493,-0.92304,-0.61612,0.4662
59152090,-0.701856,-1.270481,-0.717589,0.85512,2.067234,-0.554938,-0.941087,-0.068352,1.118446,-0.46082,-1.024909,-0.968964,0.76169,-1.26546,-1.34228,-0.06828
59152091,-0.29885,-0.129437,-0.088071,0.397634,-0.202141,-0.391255,0.343918,-0.343136,0.512582,0.228492,0.158193,-0.631684,0.17862,0.19999,-0.45488,-0.42988
59152092,-0.536814,0.786972,0.180487,0.83262,0.841039,-0.94721,1.35073,0.479997,0.891895,0.075311,0.036437,-0.881206,1.17414,0.15176,-0.9154,-0.30203
59152093,-2.227249,1.503822,-0.224859,-1.484807,-1.721158,-1.964099,0.293635,0.340417,0.947429,-0.99695,-1.024909,-0.968964,0.11722,-0.63425,-1.9165,-0.57445
59152094,-0.756224,0.434211,1.278359,0.412633,1.280273,-0.160743,2.241515,0.064876,0.583586,-0.99695,-1.024909,-0.753748,1.67975,0.18139,-0.65355,-1.16824
59152095,-0.113375,-0.147549,-0.252381,0.232639,1.536493,-0.25614,0.340794,-0.567959,1.098862,-0.99695,-1.024909,-0.968964,1.17912,-1.07584,-0.83747,-0.84777
59152096,-0.58945,0.543486,-0.111713,2.070081,2.378357,-0.44978,-0.630153,0.022485,0.133608,0.289764,-0.157301,-0.717878,0.98461,-0.26898,-0.86324,0.55439
59152097,-0.964773,3.221247,0.704902,2.077581,2.561372,-0.216905,3.034717,0.531176,0.823086,0.432732,0.333086,-0.57596,2.87084,0.76278,-0.34101,-0.19919
59152100,-0.373856,-0.012797,0.978597,-0.449839,0.182188,0.31141,1.040211,-0.401424,0.819285,-0.99695,-0.078427,-0.968964,0.79966,-0.22322,-0.31325,-0.76064
59152101,-0.378993,0.337354,-0.57815,0.037645,0.841039,-0.143374,0.385221,0.016487,0.700069,-0.99695,-0.400231,-0.968964,0.86649,-1.05889,-0.78441,-0.36375
59152102,-0.038516,0.579054,0.630521,0.015146,-0.019127,-0.27957,1.525107,0.356314,0.891895,-0.99695,-0.400231,-0.788182,1.10662,-0.15171,-0.40525,-0.85741
